frameID,BVH,gBuffer,shadowMask,lighting,copy0,0.0006464,1.09484,0.0005888,0.424173,0.092896
194,0.000608,1.40061,0.0005504,0.410374,0.0935552
195,0.000576,1.35856,0.0005504,0.41079,0.146048
196,0.0006336,1.30266,0.0005568,0.413434,0.0948032
197,0.0005952,1.31802,0.0007552,0.410387,0.143206
198,0.0005824,1.31562,0.0005504,0.411981,0.0938496
199,0.0006016,1.3283,0.000576,0.413523,0.0941504
200,0.0005888,1.33089,0.0005568,0.411258,0.0938688
201,0.0005888,1.31809,0.0005568,0.4112,0.144179
202,0.0005888,1.31898,0.0005632,0.413126,0.144314
203,0.0005888,1.32195,0.0005568,0.411578,0.143238
204,0.0005824,1.29727,0.0005504,0.410266,0.0935104
205,0.000608,1.38651,0.0005568,0.410842,0.143142
206,0.0005824,1.29295,0.0005568,0.410157,0.116416
207,0.0005824,1.33158,0.0005504,0.412685,0.11648
208,0.000576,1.41541,0.0005504,0.41191,0.116147
209,0.0006016,1.30154,0.0005952,0.408582,0.142253
210,0.0006016,1.23651,0.0005632,0.408922,0.116237
211,0.0005888,1.20284,0.0005696,0.411808,0.0920128
212,0.0005824,1.23473,0.0005568,0.407238,0.0919808
213,0.000608,1.20719,0.0005952,0.409466,0.142054
214,0.0005824,1.23199,0.0006016,0.407034,0.141338
215,0.0005824,1.24477,0.0005696,0.409798,0.0918272
216,0.0005824,1.23844,0.000544,0.407974,0.0919616
217,0.000608,1.25968,0.0005504,0.406963,0.0922112
218,0.0005824,1.32037,0.0005568,0.406035,0.0920064
219,0.0005888,1.33597,0.000608,0.408544,0.09168
220,0.0006016,1.33623,0.000544,0.408179,0.092128
221,0.0005824,1.35735,0.0005632,0.408922,0.142042
222,0.0005888,1.34057,0.0005568,0.40791,0.116307
223,0.0005824,1.30483,0.0005824,0.413082,0.115194
224,0.0005888,1.29007,0.0005632,0.409203,0.141888
225,0.000608,1.29301,0.0005504,0.409747,0.115686
226,0.0005824,1.26902,0.0005632,0.408704,0.091872
227,0.0005952,1.27405,0.0005568,0.411021,0.117274
228,0.0005952,1.28675,0.0005696,0.410707,0.141504
229,0.0005888,1.28934,0.000544,0.413792,0.091904
230,0.0005888,1.29699,0.0005632,0.40896,0.0921792
231,0.0006336,1.23009,0.0005632,0.410714,0.142208
232,0.0005824,1.29371,0.000544,0.410099,0.0919488
233,0.0006016,1.31066,0.0005568,0.409894,0.0925824
234,0.0005888,1.27663,0.000544,0.410054,0.0921152
235,0.000576,1.283,0.000576,0.41081,0.115955
236,0.000608,1.27491,0.0005568,0.409907,0.14153
237,0.0005952,1.26804,0.0005568,0.410323,0.091744
238,0.0006016,1.25391,0.0005568,0.409306,0.116019
239,0.0006016,1.25816,0.0005632,0.410022,0.0921344
240,0.0005952,1.23743,0.0005504,0.410022,0.141792
241,0.0005824,1.23046,0.0005568,0.407878,0.0918016
242,0.0005952,1.2251,0.0005568,0.409293,0.141158
243,0.0005824,1.20642,0.0005888,0.40921,0.0918272
244,0.0005824,1.21306,0.0005568,0.409805,0.0920448
245,0.00064,1.20753,0.0005504,0.414464,0.0914688
246,0.0005824,1.20893,0.0005504,0.40857,0.115718
247,0.0005824,1.20168,0.0005568,0.409536,0.14176
248,0.0006016,1.22556,0.0005504,0.408877,0.0926528
249,0.0006208,1.07445,0.0005504,0.409715,0.0916864
250,0.0006016,1.18484,0.0005504,0.409971,0.0921728
251,0.0006144,1.25209,0.0005568,0.410976,0.115782
252,0.00064,1.25177,0.0005504,0.412992,0.091744
253,0.0005888,1.24098,0.0005568,0.411034,0.0920768
254,0.0005952,1.24611,0.0005632,0.40905,0.091648
255,0.0006336,1.28153,0.0005504,0.412211,0.142246
256,0.0005888,1.27725,0.0006272,0.408051,0.14249
257,0.0005952,1.29069,0.0005632,0.41415,0.0919488
258,0.0005888,1.3049,0.0005568,0.414138,0.0916864
259,0.0006144,1.19775,0.0005696,0.416877,0.0916992
260,0.0005952,1.28231,0.0005504,0.413184,0.11575
261,0.0005824,1.18719,0.0005568,0.410906,0.0916992
262,0.0005824,1.20513,0.0005632,0.413107,0.0929024
263,0.0005888,1.24601,0.0005504,0.412256,0.0914496
264,0.0006016,1.3018,0.0006336,0.416672,0.0922176
265,0.0005952,1.20081,0.0005568,0.409818,0.092256
266,0.0005952,1.19692,0.0006336,0.412877,0.092032
267,0.0005824,1.20444,0.0005504,0.41367,0.116032
268,0.0005952,1.2235,0.0005632,0.413805,0.0918784
269,0.0005952,1.22418,0.0005504,0.417229,0.0919808
270,0.0005824,1.22652,0.0005568,0.413344,0.142733
271,0.0005888,1.22394,0.0005632,0.417658,0.0920512
272,0.0005888,1.22554,0.0005696,0.412749,0.142573
273,0.0006016,1.19967,0.0005504,0.41239,0.092608
274,0.0005888,1.22823,0.0005376,0.41289,0.141715
275,0.0005696,1.22556,0.000544,0.412922,0.115846
276,0.0005824,1.21643,0.0005504,0.412506,0.0941504
277,0.0005952,1.22515,0.0005824,0.412038,0.0917504
278,0.0005952,1.17508,0.000544,0.414432,0.141466
279,0.0005952,1.19677,0.0005696,0.413747,0.141536
280,0.0005888,1.17572,0.0005632,0.413811,0.0919936
281,0.0005824,1.1449,0.0005504,0.411654,0.0918912
282,0.0005952,1.10625,0.0005696,0.411725,0.0918656
283,0.0005952,0.996634,0.0005952,0.412064,0.0924416
284,0.0006016,0.98617,0.0005632,0.411046,0.0917312
285,0.0005824,0.975558,0.0005504,0.41081,0.0922176
286,0.0005824,1.06492,0.0005568,0.410656,0.141702
287,0.0005888,1.10006,0.0005504,0.408646,0.141658
288,0.0005888,1.02248,0.0005504,0.40992,0.11584
289,0.0006016,1.0009,0.000544,0.41072,0.0917824
290,0.0005952,1.01813,0.0005632,0.410662,0.141741
291,0.0005952,1.01224,0.0005504,0.40928,0.0919424
292,0.0006336,0.998982,0.0005504,0.40841,0.142067
293,0.0005952,1.10543,0.0005504,0.407034,0.0919168
294,0.0005952,1.24291,0.0005504,0.407021,0.09152
295,0.0005824,1.10611,0.0005632,0.407424,0.142106
296,0.000608,1.04984,0.000576,0.407674,0.141466
297,0.0005888,1.0042,0.0005504,0.408243,0.0914048
298,0.0005888,0.991482,0.0005696,0.408,0.0919104
299,0.000608,0.913101,0.000544,0.408915,0.11577
300,0.0006016,0.90112,0.0005504,0.408256,0.141786
301,0.0006208,0.980806,0.0005632,0.410394,0.092352
302,0.0005696,0.986029,0.000544,0.40807,0.142835
303,0.0005824,0.98617,0.0005568,0.405056,0.0923392
304,0.0006144,1.00864,0.0005632,0.409395,0.0910976
305,0.0006208,1.01932,0.000544,0.402803,0.0922368
306,0.0006144,1.10859,0.0005696,0.41136,0.11687
307,0.0005888,1.04399,0.0005632,0.40569,0.0922432
308,0.000608,1.04912,0.0006016,0.406253,0.141805
309,0.0005888,0.957318,0.0005632,0.405837,0.0915712
310,0.0005824,0.940237,0.0005632,0.414835,0.115898
311,0.000672,0.949088,0.000576,0.411795,0.0932288
312,0.0005952,0.942234,0.0005696,0.415046,0.092096
313,0.0005888,0.948877,0.0005632,0.410259,0.0921664
314,0.0005888,0.93959,0.0005568,0.412429,0.141837
315,0.0005824,0.942669,0.0005568,0.413683,0.0921536
316,0.000576,0.936736,0.0005568,0.413421,0.141504
317,0.0005696,0.933926,0.0005568,0.414336,0.0919936
318,0.0005824,0.929824,0.0006016,0.41591,0.0920128
319,0.0005824,0.930566,0.0005568,0.412352,0.0919616
320,0.0005824,0.932691,0.000576,0.414362,0.092288
321,0.000576,0.944058,0.000544,0.415782,0.0918272
322,0.0005824,0.933606,0.000608,0.415578,0.142195
323,0.000576,0.951123,0.0005568,0.415494,0.0922752
324,0.0005824,0.976576,0.0005952,0.415834,0.141734
325,0.0005824,0.995334,0.0005952,0.417709,0.0915776
326,0.000608,1.10134,0.0005504,0.417267,0.11577
327,0.0005824,1.03773,0.0005632,0.414874,0.0920256
328,0.0005824,1.14327,0.0005376,0.412794,0.14208
329,0.0006144,1.18362,0.0005504,0.41616,0.0926848
330,0.000576,1.21687,0.0005568,0.414029,0.0924032
331,0.000576,1.26712,0.0005568,0.41289,0.141606
332,0.0005824,1.33997,0.0015872,0.412915,0.0924992
333,0.0005824,1.31329,0.000576,0.414976,0.141728
334,0.0005888,1.34459,0.0005568,0.414982,0.142886
335,0.0005888,1.37068,0.0005824,0.415744,0.0918208
336,0.0006016,1.32659,0.0005696,0.416064,0.141638
337,0.0005888,1.27383,0.0005696,0.415258,0.1416
338,0.0005824,1.28515,0.0005632,0.415264,0.09216
339,0.000576,1.27145,0.0005568,0.41321,0.141536
340,0.000576,1.30237,0.0006144,0.411808,0.0915392
341,0.0005824,1.35027,0.000576,0.41065,0.141056
342,0.0005824,1.31176,0.0005504,0.41225,0.141658
343,0.000576,1.36666,0.0005568,0.41184,0.0918784
344,0.0005824,1.35473,0.0005568,0.412262,0.145792
345,0.0005824,1.36509,0.000544,0.412563,0.143622
346,0.0005824,1.37222,0.0005632,0.411898,0.092288
347,0.0005952,1.34859,0.000544,0.411565,0.143642
348,0.000576,1.369,0.0005504,0.410368,0.0935744
349,0.0005824,1.36597,0.0005696,0.411232,0.141997
350,0.0005888,1.31064,0.0005568,0.409773,0.117594
351,0.0005696,1.23062,0.0005632,0.409459,0.0914688
352,0.00064,1.27833,0.0005504,0.408506,0.141542
353,0.0005696,1.22029,0.0005568,0.409728,0.140998
354,0.0005632,1.06183,0.0005504,0.407533,0.091968
355,0.000576,1.15809,0.000576,0.409766,0.091488
356,0.000576,1.03385,0.000544,0.405722,0.0916352
357,0.000576,1.04486,0.0005696,0.396429,0.115315
358,0.0005952,0.94848,0.0005632,0.394739,0.0905984
359,0.000608,0.897958,0.0005952,0.391974,0.114029
360,0.0006208,0.888384,0.00064,0.388314,0.0903936
361,0.0005888,0.86777,0.0005568,0.387014,0.139891
362,0.0005888,0.861907,0.0005504,0.385811,0.0901376
363,0.0005824,0.859354,0.0005504,0.383117,0.115872
364,0.000576,0.861434,0.0005504,0.384058,0.0904576
365,0.0005952,0.862374,0.0005632,0.381408,0.139347
366,0.0005824,0.8976,0.000608,0.381088,0.0900992
367,0.000576,0.968858,0.0005568,0.381875,0.0895872
368,0.000576,0.89879,0.0005888,0.378682,0.113203
369,0.0005824,0.948051,0.0005568,0.38249,0.0904832
370,0.0005824,0.91993,0.000544,0.385421,0.113728
371,0.0005824,0.926368,0.0017344,0.39088,0.0919616
372,0.0005824,0.925946,0.0005504,0.396589,0.14089
373,0.000576,0.952346,0.0005696,0.400051,0.0920896
374,0.000576,0.871712,0.000544,0.407386,0.142125
375,0.000576,0.883597,0.0005952,0.408691,0.09216
376,0.0005888,0.867686,0.0005568,0.40937,0.115373
377,0.0005824,0.845824,0.0005888,0.412058,0.092032
378,0.0005888,0.843981,0.000576,0.410451,0.141926
379,0.0005952,0.8488,0.0006016,0.409523,0.0917376
380,0.0005888,0.854182,0.0005504,0.41033,0.142298
381,0.000576,0.864518,0.0005568,0.411277,0.091616
382,0.00064,0.855021,0.000544,0.4096,0.141472
383,0.0005824,0.849267,0.0005632,0.410925,0.09264
384,0.0005888,0.835142,0.0005632,0.409184,0.14247
385,0.0005696,0.828218,0.0005504,0.409741,0.0919936
386,0.000576,0.846451,0.0005568,0.410195,0.142336
387,0.0005824,0.841427,0.0005632,0.408544,0.0919616
388,0.0005824,0.824832,0.0005504,0.409094,0.115955
389,0.000576,0.815533,0.0005568,0.405562,0.0922816
390,0.000576,0.814061,0.0005504,0.409747,0.0917888
391,0.0006336,0.815738,0.0005952,0.406246,0.115539
392,0.000576,0.806874,0.000576,0.405114,0.0913152
393,0.0005632,0.809862,0.0005504,0.405222,0.141331
394,0.0006528,0.801907,0.0005568,0.405824,0.0925312
395,0.0005952,0.795635,0.0005632,0.400416,0.141734
396,0.000576,0.799322,0.0006144,0.405741,0.0935232
397,0.000576,0.786586,0.000576,0.404262,0.165344
398,0.0006016,0.789299,0.0014656,0.400141,0.0931712
399,0.0005824,0.789997,0.0005632,0.405171,0.141869
400,0.000608,0.738797,0.0005824,0.401722,0.0921216
401,0.0005824,0.740179,0.0005632,0.407085,0.141709
402,0.0005952,0.892179,0.0005824,0.406816,0.115667
403,0.0005696,0.770848,0.0005568,0.405613,0.0920256
404,0.0005888,0.774086,0.0005504,0.402234,0.14199
405,0.0005824,0.773126,0.0005376,0.407808,0.0918848
406,0.0005888,0.778502,0.0005504,0.406931,0.141683
407,0.000576,0.78448,0.0006016,0.408205,0.0921344
408,0.0006144,0.78761,0.000544,0.406835,0.141293
409,0.0005888,0.799347,0.0005568,0.408224,0.0918144
410,0.0005888,0.805216,0.000544,0.407155,0.142752
411,0.0005824,0.78775,0.0005568,0.408262,0.0922496
412,0.0005888,0.76368,0.000576,0.409222,0.141587
413,0.000576,0.770733,0.0005568,0.40903,0.0919296
414,0.0005888,0.77264,0.0005504,0.408973,0.0931392
415,0.000576,0.779302,0.0005568,0.412013,0.165594
416,0.0005888,0.967904,0.0005632,0.409574,0.0917056
417,0.000608,1.01999,0.0005952,0.40889,0.144326
418,0.0005824,1.00553,0.0005504,0.408909,0.0913088
419,0.0005696,0.99481,0.0005568,0.404736,0.141344
420,0.000576,1.01017,0.0005504,0.410029,0.0932544
421,0.0006016,1.00409,0.0005504,0.408019,0.142022
422,0.000576,1.0146,0.0005504,0.403162,0.141357
423,0.000576,1.00516,0.000544,0.40752,0.092224
424,0.000576,1.00129,0.0005568,0.409485,0.143622
425,0.0005888,0.973114,0.0005824,0.405357,0.0915648
426,0.000576,0.973101,0.0005504,0.409683,0.115898
427,0.0005696,0.970554,0.0005376,0.407469,0.0920064
428,0.000576,0.998163,0.0005952,0.404218,0.14183
429,0.0005888,1.01236,0.000544,0.405421,0.09216
430,0.0005952,1.02362,0.000544,0.409542,0.118125
431,0.000576,1.04424,0.0005632,0.407149,0.0928256
432,0.000576,1.05967,0.0005888,0.408109,0.141408
433,0.000576,1.05549,0.000544,0.407898,0.0917952
434,0.0005824,1.10824,0.000544,0.407354,0.14176
435,0.0005824,1.11727,0.0005504,0.406899,0.0916096
436,0.000576,1.22282,0.0005632,0.407578,0.141786
437,0.0005952,1.17537,0.0005568,0.407571,0.142202
438,0.000576,1.19832,0.0005568,0.409696,0.0920192
439,0.0006144,1.21055,0.0005568,0.408717,0.0919616
440,0.0005824,1.18729,0.0005696,0.405779,0.0917056
441,0.0005824,1.19072,0.0005824,0.405082,0.141037
442,0.0005824,1.15868,0.0005568,0.404883,0.0949184
443,0.0005824,1.19995,0.0005504,0.402394,0.115405
444,0.0005952,1.16743,0.0005632,0.40407,0.0914112
445,0.0005824,1.17679,0.0005568,0.40384,0.0919104
446,0.00064,1.17933,0.0005568,0.40336,0.141312
447,0.0005888,1.19203,0.000544,0.405344,0.0913792
448,0.0005888,1.1959,0.0005632,0.407821,0.117715
449,0.0005824,1.22928,0.0005568,0.406317,0.142682
450,0.0005952,1.25405,0.000544,0.408614,0.0921984
451,0.0005888,1.2478,0.0005568,0.410394,0.0918784
452,0.0005888,1.29181,0.0006016,0.407885,0.0913216
453,0.000576,1.32575,0.000544,0.409491,0.115315
454,0.000576,1.39189,0.000576,0.407853,0.115206
455,0.0005952,1.3038,0.000544,0.403443,0.0915328
456,0.0006208,1.42623,0.0005888,0.40528,0.0907712
457,0.0006016,1.37315,0.0005504,0.404051,0.0909632
458,0.0006016,1.22111,0.0005696,0.403213,0.091104
459,0.0006208,1.21839,0.0005568,0.402989,0.145216
460,0.000576,1.20867,0.0005568,0.403309,0.0908288
461,0.0005824,1.19313,0.0005824,0.403648,0.114317
462,0.000576,1.18436,0.000544,0.401235,0.0908992
463,0.0005696,1.17327,0.0005568,0.404666,0.143661
464,0.000576,1.26579,0.0005568,0.407738,0.0918272
465,0.0005888,1.23816,0.0005568,0.40455,0.0911424
466,0.0006272,1.25697,0.0005632,0.404224,0.140928
467,0.0005824,1.2241,0.000544,0.404512,0.0907456
468,0.000576,1.32796,0.000544,0.403398,0.0915392
469,0.0005696,1.28325,0.0005568,0.406579,0.09184
470,0.0005888,1.24486,0.0005632,0.40656,0.0911744
471,0.0005824,1.34399,0.0005504,0.407392,0.116979
472,0.000576,1.24874,0.0005376,0.40528,0.090816
473,0.0005888,1.2837,0.0005568,0.406106,0.140986
474,0.0006016,1.33779,0.0005376,0.405901,0.140717
475,0.000576,1.23969,0.0006144,0.404678,0.0913152
476,0.0006656,1.29627,0.0005504,0.401901,0.140774
477,0.00064,1.22529,0.0005568,0.408218,0.091872
478,0.0005824,1.19647,0.0005568,0.403648,0.115091
